Geography,Year,Sex,Drug Type,Dispensation Rate,Total Dispensation,Unique Dispensation,Total Population,Standard Error,Standard Score,Alberta Rate
Z2,2022,M,COMBINATION PENICILLIN,28.849935781,30273.0,25068.0,893106.61004,0.1855453868,-31.419611550000003,34.679699759
Z2,2022,M,COMBINATION SULFONAMIDES & TRIMETHORPIM,7.5245177953,15656.0,6235.0,893106.61004,0.0975586506,-6.226758876,8.1319919886
Z2,2022,M,FIRST-G-CEPHALOSPORINS,36.278607980000004,40656.0,31106.0,893106.61004,0.20977727910000002,-16.86710712,39.816943819
Z2,2022,M,FLUOROQUINOLONES,22.176514545,24312.0,18145.0,893106.61004,0.1682153863,-5.23526957,23.057167438
Z2,2022,M,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,893106.61004,0.0022393643,-0.182579905,4.088629E-4
Z2,2022,M,GLYCOPEPTIDE ANTIBACTERIALS,0.1520279619,366.0,128.0,893106.61004,0.0136031166,3.2206684485,0.1082168335
Z2,2022,M,IMIDAZOLE DERIVATIVES,0.1104312526,121.0,94.0,893106.61004,0.0115631581,1.055672001,0.0982243504
Z2,2022,M,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,893106.61004,0.0022393643,0.0,0.0
Z2,2022,M,LINCOSAMIDES,6.2369594879,6615.0,5397.0,893106.61004,0.0863397503,-39.255874080000005,9.626301853900001
Z2,2022,M,MACROLIDES,42.928838391000006,45390.0,38113.0,893106.61004,0.22302107040000002,-8.795627490000001,44.890448648
Z2,2022,M,MONOBACTAMS,0.012989976,37.0,12.0,893106.61004,0.0037979062,-0.38997516600000004,0.0144710651
Z2,2022,M,NITROFURAN DERIVATIVES,3.167822598,3718.0,2473.0,893106.61004,0.0654953764,2.1089290509,3.029697496
Z2,2022,M,OTHER AMINOGLYCOSIDES,0.0876932332,262.0,76.0,893106.61004,0.0102797408,0.1311998024,0.0863445332
Z2,2022,M,OTHER ANTIBACTERIALS,2.1597052408,2136.0,1759.0,893106.61004,0.0523862391,9.0955023202,1.6832260813000002
Z2,2022,M,OTHER CEPHALOSPORINS,0.0,0.0,0.0,893106.61004,0.0022393643,-0.43403581900000004,9.719643E-4
Z2,2022,M,POLYMYXINS,0.0072339197,21.0,6.0,893106.61004,0.0029791293,0.7712471732,0.0049362747
Z2,2022,M,SECOND-G-CEPHALOSPORINS,3.0215576969,3014.0,2602.0,893106.61004,0.0603874555,-4.049602631,3.2661028955
Z2,2022,M,STEROID ANTIBACTERIALS,0.0,0.0,0.0,893106.61004,0.0022393643,0.0,0.0
Z2,2022,M,STREPTOMYCIN,0.0,0.0,0.0,893106.61004,0.0022393643,0.0,0.0
Z2,2022,M,TETRACYCLINES,18.048431486,26407.0,15510.0,893106.61004,0.14737418630000002,-17.04003989,20.559693499
Z2,2022,M,THIRD-G-CEPHALOSPORINS,3.97901212,4547.0,3388.0,893106.61004,0.0700534183,-49.795247290000006,7.467339406700001
Z2,2022,M,TRIMETHOPRIM AND DERIVATIVES,0.0561291475,148.0,44.0,893106.61004,0.0087208227,-1.9746257290000002,0.0733495084
