Geography,Year,Sex,Age,Drug Type,Dispensation Rate,Total Dispensation,Unique Dispensation,Total Population,Standard Error,Standard Score,Alberta Rate
Z2,2011,BOTH,30to34,COMBINATION PENICILLIN,12.996181394,1718.0,1537.0,118265.50841,0.33149641090000004,-17.43091018,18.774465555
Z2,2011,BOTH,30to34,COMBINATION SULFONAMIDES & TRIMETHORPIM,12.70023712,2034.0,1502.0,118265.50841,0.3277003183,-8.914206119000001,15.621425303
Z2,2011,BOTH,30to34,FIRST-G-CEPHALOSPORINS,38.30364457700001,5390.0,4530.0,118265.50841,0.569103161,-3.7265752350000003,40.42445032300001
Z2,2011,BOTH,30to34,FLUOROQUINOLONES,40.510543304,5753.0,4791.0,118265.50841,0.5852682735,-12.38146904,47.757024314000006
Z2,2011,BOTH,30to34,GLYCOPEPTIDE ANTIBACTERIALS,0.2198443177,45.0,26.0,118265.50841,0.0431150179,2.5398256166,0.1103396907
Z2,2011,BOTH,30to34,IMIDAZOLE DERIVATIVES,0.49887749010000004,66.0,59.0,118265.50841,0.0649483171,0.2163501223,0.48482591370000006
Z2,2011,BOTH,30to34,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,118265.50841,0.0169105294,0.0,0.0
Z2,2011,BOTH,30to34,LINCOSAMIDES,12.514215005,1737.0,1480.0,118265.50841,0.32529152950000007,-23.120177570000003,20.035012931
Z2,2011,BOTH,30to34,MACROLIDES,84.073540403,12229.0,9943.0,118265.50841,0.8431417921000001,2.6507121212,81.83861423500001
Z2,2011,BOTH,30to34,NITROFURAN DERIVATIVES,17.460712153000003,2520.0,2065.0,118265.50841,0.38423942600000005,1.5584065448,16.861910916
Z2,2011,BOTH,30to34,OTHER AMINOGLYCOSIDES,0.1014666082,42.0,12.0,118265.50841,0.0292908868,1.0668998036,0.0702161668
Z2,2011,BOTH,30to34,OTHER CEPHALOSPORINS,0.0,0.0,0.0,118265.50841,0.0169105294,0.0,0.0
Z2,2011,BOTH,30to34,SECOND-G-CEPHALOSPORINS,12.421203948,1623.0,1469.0,118265.50841,0.32408042130000003,0.9274121025000001,12.120647843000002
Z2,2011,BOTH,30to34,STEROID ANTIBACTERIALS,0.0,0.0,0.0,118265.50841,0.0169105294,0.0,0.0
Z2,2011,BOTH,30to34,STREPTOMYCIN,0.0,0.0,0.0,118265.50841,0.0169105294,0.0,0.0
Z2,2011,BOTH,30to34,TETRACYCLINES,19.405488809,3778.0,2295.0,118265.50841,0.4050729491,-6.605782605000001,22.081312649
Z2,2011,BOTH,30to34,THIRD-G-CEPHALOSPORINS,2.2322653793000002,307.0,264.0,118265.50841,0.13738643690000002,-13.297511960000001,4.0591631672
Z2,2011,BOTH,30to34,TRIMETHOPRIM AND DERIVATIVES,0.2198443177,28.0,26.0,118265.50841,0.0431150179,-1.1826382340000001,0.2708337863
Z2,2011,F,30to34,ANY ANTIMICROBIALS,339.24712423000005,34913.0,19846.0,58500.127438,2.4081286319000004,-10.427930250000001,364.35892164
Z2,2011,F,30to34,BETA-L-PENICILLIN,113.43565033,8213.0,6636.0,58500.127438,1.39250376,-4.408535372,119.57455241
Z2,2011,F,30to34,BETA-L-RESISTANT-PENICILLIN,4.7179384403,300.0,276.0,58500.127438,0.283986522,-6.802955959000001,6.649886242100001
Z2,2011,F,30to34,BETA-L-SENSITIVE-PENICILLIN,23.299094544000003,1492.0,1363.0,58500.127438,0.6310897343,-7.619632811000001,28.10776659
Z2,2011,F,30to34,COMBINATION PENICILLIN,16.119623004,1061.0,943.0,58500.127438,0.5249271482,-13.83938269,23.384290693
Z2,2011,F,30to34,COMBINATION SULFONAMIDES & TRIMETHORPIM,19.350385197,1476.0,1132.0,58500.127438,0.5751305024,-10.160774670000002,25.194156639000003
Z2,2011,F,30to34,FIRST-G-CEPHALOSPORINS,46.632377048,3232.0,2728.0,58500.127438,0.8928230026,-2.540572163,48.900658314000005
Z2,2011,F,30to34,FLUOROQUINOLONES,56.752013122,4012.0,3320.0,58500.127438,0.9849455666,-12.1788158,68.74748374800001
Z2,2011,F,30to34,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,58500.127438,0.0341856222,0.0,0.0
Z2,2011,F,30to34,GLYCOPEPTIDE ANTIBACTERIALS,0.239315718,22.0,14.0,58500.127438,0.063959816,2.0266923964,0.10968884520000001
Z2,2011,F,30to34,IMIDAZOLE DERIVATIVES,0.7008531741,44.0,41.0,58500.127438,0.10945487670000001,-0.737106016,0.7815330223000001
Z2,2011,F,30to34,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,58500.127438,0.0341856222,0.0,0.0
Z2,2011,F,30to34,LINCOSAMIDES,14.615352777000002,1006.0,855.0,58500.127438,0.49983451860000006,-19.285569060000004,24.254945902000003
Z2,2011,F,30to34,MACROLIDES,105.96558113,7766.0,6199.0,58500.127438,1.3458727686,2.3426102801,102.81272574
Z2,2011,F,30to34,NITROFURAN DERIVATIVES,34.495651349999996,2450.0,2018.0,58500.127438,0.7678984108000001,1.0783085434,33.667619933000005
Z2,2011,F,30to34,OTHER AMINOGLYCOSIDES,0.119657859,11.0,7.0,58500.127438,0.0452264196,0.9783391715,0.0754110811
Z2,2011,F,30to34,OTHER CEPHALOSPORINS,0.0,0.0,0.0,58500.127438,0.0341856222,0.0,0.0
Z2,2011,F,30to34,SECOND-G-CEPHALOSPORINS,15.931589226,1044.0,932.0,58500.127438,0.5218565563,-0.408613591,16.144826907000002
Z2,2011,F,30to34,STEROID ANTIBACTERIALS,0.0,0.0,0.0,58500.127438,0.0341856222,0.0,0.0
Z2,2011,F,30to34,STREPTOMYCIN,0.0,0.0,0.0,58500.127438,0.0341856222,0.0,0.0
Z2,2011,F,30to34,TETRACYCLINES,27.059770112,2567.0,1583.0,58500.127438,0.6801170232000001,-6.530486631,31.50126524
Z2,2011,F,30to34,THIRD-G-CEPHALOSPORINS,2.8717886158000003,194.0,168.0,58500.127438,0.2215633019,-15.721506340000001,6.3550974705000005
Z2,2011,F,30to34,TRIMETHOPRIM AND DERIVATIVES,0.41025551650000003,26.0,24.0,58500.127438,0.0837430566,-1.077102311,0.5004553564
Z2,2011,M,30to34,ANY ANTIMICROBIALS,196.35112850000002,18205.0,11735.0,59765.380977,1.8125577589000001,-6.831772892000001,208.73411146
Z2,2011,M,30to34,BETA-L-PENICILLIN,67.095698788,4726.0,4010.0,59765.380977,1.0595525329,-0.7904555990000001,67.93322802
Z2,2011,M,30to34,BETA-L-RESISTANT-PENICILLIN,2.7273313971000004,177.0,163.0,59765.380977,0.21362108170000002,-5.259830222000001,3.8509420188
Z2,2011,M,30to34,BETA-L-SENSITIVE-PENICILLIN,14.690778937000001,951.0,878.0,59765.380977,0.49578977490000004,-5.058433771,17.198698677000003
Z2,2011,M,30to34,CARBAPENEMS,0.0,0.0,0.0,59765.380977,0.0334619494,-0.585173951,0.0195810611
Z2,2011,M,30to34,COMBINATION PENICILLIN,9.9388641097,657.0,594.0,59765.380977,0.40779653400000004,-10.90418485,14.385552897
Z2,2011,M,30to34,COMBINATION SULFONAMIDES & TRIMETHORPIM,6.1908749505000005,558.0,370.0,59765.380977,0.32184826310000003,-0.9835826240000001,6.5074393098
Z2,2011,M,30to34,FIRST-G-CEPHALOSPORINS,30.151234218000003,2158.0,1802.0,59765.380977,0.7102769172000001,-3.10189689,32.354439978
Z2,2011,M,30to34,FLUOROQUINOLONES,24.612910952,1741.0,1471.0,59765.380977,0.6417363563,-4.9234560190000005,27.772471678000002
Z2,2011,M,30to34,GLYCOPEPTIDE ANTIBACTERIALS,0.20078513350000002,23.0,12.0,59765.380977,0.0579616754,1.5497444912,0.11095934630000001
Z2,2011,M,30to34,IMIDAZOLE DERIVATIVES,0.3011777003,22.0,18.0,59765.380977,0.0709882647,1.3923437791,0.2023376315
Z2,2011,M,30to34,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,59765.380977,0.0334619494,0.0,0.0
Z2,2011,M,30to34,LINCOSAMIDES,10.457559038000001,731.0,625.0,59765.380977,0.4183023615,-13.291220570000002,16.01730799
Z2,2011,M,30to34,MACROLIDES,62.644961661,4463.0,3744.0,59765.380977,1.0238073139,0.7573061407,61.869626096000005
Z2,2011,M,30to34,MONOBACTAMS,0.0,0.0,0.0,59765.380977,0.0334619494,0.0,0.0
Z2,2011,M,30to34,NITROFURAN DERIVATIVES,0.7864084397000001,70.0,47.0,59765.380977,0.1147094604,-0.6552053250000001,0.861566689
Z2,2011,M,30to34,OTHER CEPHALOSPORINS,0.0,0.0,0.0,59765.380977,0.0334619494,0.0,0.0
Z2,2011,M,30to34,SECOND-G-CEPHALOSPORINS,8.9851347255,579.0,537.0,59765.380977,0.38773718290000003,1.7945631351000002,8.289315871000001
Z2,2011,M,30to34,STEROID ANTIBACTERIALS,0.0,0.0,0.0,59765.380977,0.0334619494,0.0,0.0
Z2,2011,M,30to34,STREPTOMYCIN,0.0,0.0,0.0,59765.380977,0.0334619494,0.0,0.0
Z2,2011,M,30to34,TETRACYCLINES,11.913251256,1211.0,712.0,59765.380977,0.4464679668,-2.6867160880000003,13.112783925000002
Z2,2011,M,30to34,THIRD-G-CEPHALOSPORINS,1.6062810682000002,113.0,96.0,59765.380977,0.163940375,-1.6284809530000002,1.8732548464
Z2,2011,BOTH,35to39,ANY ANTIMICROBIALS,278.13921896000005,53410.0,31124.0,111900.79600000002,1.5765746074,-9.756109356000001,293.52045323
Z2,2011,BOTH,35to39,BETA-L-PENICILLIN,93.46671671600001,12931.0,10459.0,111900.79600000002,0.9139278372,-0.202469589,93.65175930900001
Z2,2011,BOTH,35to39,BETA-L-RESISTANT-PENICILLIN,3.4762934126000005,425.0,389.0,111900.79600000002,0.1762550726,-9.053470971,5.072013596
Z2,2011,BOTH,35to39,BETA-L-SENSITIVE-PENICILLIN,19.812191506,2453.0,2217.0,111900.79600000002,0.42077475010000004,-4.155249718,21.560615667
Z2,2011,BOTH,35to39,COMBINATION PENICILLIN,14.289442588000002,1801.0,1599.0,111900.79600000002,0.3573477533,-15.602840890000001,19.865082725
Z2,2011,BOTH,35to39,COMBINATION SULFONAMIDES & TRIMETHORPIM,12.573637099,2070.0,1407.0,111900.79600000002,0.33520761250000003,-9.253484425000002,15.675475521000001
Z2,2011,BOTH,35to39,FIRST-G-CEPHALOSPORINS,36.979182883,4944.0,4138.0,111900.79600000002,0.5748599692,-4.9630854950000005,39.832262058000005
Z2,2011,BOTH,35to39,FLUOROQUINOLONES,44.566260279,6158.0,4987.0,111900.79600000002,0.6310830390000001,-14.93403061,53.990873699000005
Z2,2011,BOTH,35to39,GLYCOPEPTIDE ANTIBACTERIALS,0.1787297384,34.0,20.0,111900.79600000002,0.0399651845,1.7350230530000001,0.1093892221
Z2,2011,BOTH,35to39,IMIDAZOLE DERIVATIVES,0.5093797545,68.0,57.0,111900.79600000002,0.0674689967,1.0645314121,0.43755688820000005
Z2,2011,BOTH,35to39,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,111900.79600000002,0.017872335,0.0,0.0
Z2,2011,BOTH,35to39,LINCOSAMIDES,12.037447884,1667.0,1347.0,111900.79600000002,0.32798246230000005,-25.96720227,20.554234824
Z2,2011,BOTH,35to39,MACROLIDES,94.610587042,13227.0,10587.0,111900.79600000002,0.9195032756,4.2151819979,90.734713388
Z2,2011,BOTH,35to39,NITROFURAN DERIVATIVES,16.183977816000002,2261.0,1811.0,111900.79600000002,0.38029975820000006,2.2671434686,15.321783703000001
Z2,2011,BOTH,35to39,OTHER AMINOGLYCOSIDES,0.1608567646,45.0,18.0,111900.79600000002,0.037914303,1.0689533266,0.12032814430000001
Z2,2011,BOTH,35to39,OTHER CEPHALOSPORINS,0.0,0.0,0.0,111900.79600000002,0.017872335,0.0,0.0
Z2,2011,BOTH,35to39,POLYMYXINS,0.0,0.0,0.0,111900.79600000002,0.017872335,0.0,0.0
Z2,2011,BOTH,35to39,SECOND-G-CEPHALOSPORINS,12.564700612,1564.0,1406.0,111900.79600000002,0.33508847,0.2162158949,12.492249159
Z2,2011,BOTH,35to39,STEROID ANTIBACTERIALS,0.0,0.0,0.0,111900.79600000002,0.017872335,0.0,0.0
Z2,2011,BOTH,35to39,STREPTOMYCIN,0.0,0.0,0.0,111900.79600000002,0.017872335,0.0,0.0
Z2,2011,BOTH,35to39,TETRACYCLINES,19.186637421,3431.0,2147.0,111900.79600000002,0.41407865730000004,-6.560905988,21.903368563
Z2,2011,BOTH,35to39,THIRD-G-CEPHALOSPORINS,1.8766622536,280.0,210.0,111900.79600000002,0.12950199880000002,-9.694953101000001,3.1321780582
Z2,2011,BOTH,35to39,TRIMETHOPRIM AND DERIVATIVES,0.24128514690000002,44.0,27.0,111900.79600000002,0.0464353482,0.9558353483,0.1969005997
Z2,2011,F,35to39,ANY ANTIMICROBIALS,344.2922180300001,33974.0,18856.0,54767.430143000005,2.5072776063,-7.855149276000001,363.98725791000004
Z2,2011,F,35to39,BETA-L-PENICILLIN,114.04588427,7760.0,6246.0,54767.430143000005,1.4430408553,-0.278988718,114.44847639000001
Z2,2011,F,35to39,BETA-L-RESISTANT-PENICILLIN,4.1813172428000005,254.0,229.0,54767.430143000005,0.2763092208,-6.7994047890000004,6.0600554821
Z2,2011,F,35to39,BETA-L-SENSITIVE-PENICILLIN,23.572404194,1465.0,1291.0,54767.430143000005,0.6560557680000001,-3.094842412,25.60279341
Z2,2011,F,35to39,COMBINATION PENICILLIN,16.560937726,1018.0,907.0,54767.430143000005,0.5498969116,-13.06142075,23.743372659000002
Z2,2011,F,35to39,COMBINATION SULFONAMIDES & TRIMETHORPIM,18.53291267,1368.0,1015.0,54767.430143000005,0.5817155298,-10.76880771,24.797295352000003
Z2,2011,F,35to39,FIRST-G-CEPHALOSPORINS,44.022514726,2846.0,2411.0,54767.430143000005,0.8965535659,-1.546474563,45.409012010000005
Z2,2011,F,35to39,FLUOROQUINOLONES,61.49640381500001,4176.0,3368.0,54767.430143000005,1.0596530157,-14.378948580000001,76.733100036
Z2,2011,F,35to39,GLYCOPEPTIDE ANTIBACTERIALS,0.1643312453,20.0,9.0,54767.430143000005,0.0547770818,1.3508389303000001,0.0903362308
Z2,2011,F,35to39,IMIDAZOLE DERIVATIVES,0.7486201177,41.0,41.0,54767.430143000005,0.11691482,0.8656769408,0.6474096540000001
Z2,2011,F,35to39,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,54767.430143000005,0.0365153876,0.0,0.0
Z2,2011,F,35to39,LINCOSAMIDES,14.260300291000002,994.0,781.0,54767.430143000005,0.5102736636,-19.469461650000003,24.195053813
Z2,2011,F,35to39,MACROLIDES,117.09514183,8176.0,6413.0,54767.430143000005,1.4622049743,2.8963637568000005,112.86006433000001
Z2,2011,F,35to39,NITROFURAN DERIVATIVES,31.916779652000002,2177.0,1748.0,54767.430143000005,0.7633933126000001,1.7329330370000002,30.593870161
Z2,2011,F,35to39,OTHER AMINOGLYCOSIDES,0.2738854089,33.0,15.0,54767.430143000005,0.0707169085,1.6374726708,0.1580884039
Z2,2011,F,35to39,OTHER CEPHALOSPORINS,0.0,0.0,0.0,54767.430143000005,0.0365153876,0.0,0.0
Z2,2011,F,35to39,POLYMYXINS,0.0,0.0,0.0,54767.430143000005,0.0365153876,0.0,0.0
Z2,2011,F,35to39,SECOND-G-CEPHALOSPORINS,15.392359981,945.0,843.0,54767.430143000005,0.5301410383,-0.572602565,15.695920100000002
Z2,2011,F,35to39,STEROID ANTIBACTERIALS,0.0,0.0,0.0,54767.430143000005,0.0365153876,0.0,0.0
Z2,2011,F,35to39,STREPTOMYCIN,0.0,0.0,0.0,54767.430143000005,0.0365153876,0.0,0.0
Z2,2011,F,35to39,TETRACYCLINES,27.735462410000004,2475.0,1519.0,54767.430143000005,0.7116337290000001,-5.6775088170000005,31.775769180000005
Z2,2011,F,35to39,THIRD-G-CEPHALOSPORINS,2.4832277075,171.0,136.0,54767.430143000005,0.21293501920000002,-10.18662025,4.6523158856
Z2,2011,F,35to39,TRIMETHOPRIM AND DERIVATIVES,0.4564756815,42.0,25.0,54767.430143000005,0.0912951363,1.0420134327,0.36134492320000006
Z2,2011,M,35to39,ANY ANTIMICROBIALS,214.72566540000003,19436.0,12268.0,57133.365857000004,1.9386395726,-6.500128581,227.32707189
Z2,2011,M,35to39,BETA-L-PENICILLIN,73.739747988,5171.0,4213.0,57133.365857000004,1.1360721655000001,-0.331405453,74.11624849900001
Z2,2011,M,35to39,BETA-L-RESISTANT-PENICILLIN,2.8004651503000004,171.0,160.0,57133.365857000004,0.2213962096,-6.06797134,4.1438910047
Z2,2011,M,35to39,BETA-L-SENSITIVE-PENICILLIN,16.207692057,988.0,926.0,57133.365857000004,0.5326178084,-2.9211972360000003,17.763573727
Z2,2011,M,35to39,COMBINATION PENICILLIN,12.112011775000001,783.0,692.0,57133.365857000004,0.4604296015,-8.926398113000001,16.221989701
Z2,2011,M,35to39,COMBINATION SULFONAMIDES & TRIMETHORPIM,6.861139618200001,702.0,392.0,57133.365857000004,0.34653988220000004,-0.7090213350000001,7.106843788000001
Z2,2011,M,35to39,FIRST-G-CEPHALOSPORINS,30.227520716000004,2098.0,1727.0,57133.365857000004,0.727371631,-6.002695668,34.593711255
Z2,2011,M,35to39,FLUOROQUINOLONES,28.337206739,1982.0,1619.0,57133.365857000004,0.7042609598,-6.092388408,32.627838048
Z2,2011,M,35to39,GLYCOPEPTIDE ANTIBACTERIALS,0.1925319791,14.0,11.0,57133.365857000004,0.0580505759,1.1239375953000001,0.1272867544
Z2,2011,M,35to39,IMIDAZOLE DERIVATIVES,0.280046515,27.0,16.0,57133.365857000004,0.0700116288,0.5658485543,0.2404305361
Z2,2011,M,35to39,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,57133.365857000004,0.0350033637,0.0,0.0
Z2,2011,M,35to39,LINCOSAMIDES,9.9066454691,673.0,566.0,57133.365857000004,0.4164073681,-17.35695986,17.134211441
Z2,2011,M,35to39,MACROLIDES,73.057134608,5051.0,4174.0,57133.365857000004,1.1308015947,2.7467166539,69.951143036
Z2,2011,M,35to39,MONOBACTAMS,0.0,0.0,0.0,57133.365857000004,0.0350033637,0.0,0.0
Z2,2011,M,35to39,NITROFURAN DERIVATIVES,1.1026831529,84.0,63.0,57133.365857000004,0.1389250189,0.9128523915,0.9758651172
Z2,2011,M,35to39,OTHER CEPHALOSPORINS,0.0,0.0,0.0,57133.365857000004,0.0350033637,0.0,0.0
Z2,2011,M,35to39,POLYMYXINS,0.0,0.0,0.0,57133.365857000004,0.0350033637,0.0,0.0
Z2,2011,M,35to39,SECOND-G-CEPHALOSPORINS,9.8541367475,619.0,563.0,57133.365857000004,0.4153023488,0.8939837324000001,9.482863203700001
Z2,2011,M,35to39,STEROID ANTIBACTERIALS,0.0,0.0,0.0,57133.365857000004,0.0350033637,0.0,0.0
Z2,2011,M,35to39,STREPTOMYCIN,0.0,0.0,0.0,57133.365857000004,0.0350033637,0.0,0.0
Z2,2011,M,35to39,TETRACYCLINES,10.991825715000001,956.0,628.0,57133.365857000004,0.43862159700000003,-3.734081789,12.629674632000002
Z2,2011,M,35to39,THIRD-G-CEPHALOSPORINS,1.2952151320000003,109.0,74.0,57133.365857000004,0.1505657008,-2.716508991,1.7042282118000003
Z2,2011,BOTH,40to44,ANY ANTIMICROBIALS,270.76626677,51403.0,29255.0,108045.21682000002,1.5830495399,-10.72857411,287.75013108999997
Z2,2011,BOTH,40to44,BETA-L-PENICILLIN,88.17604592500001,12086.0,9527.0,108045.21682000002,0.9033842971,-0.31763074700000005,88.462988554
Z2,2011,BOTH,40to44,BETA-L-RESISTANT-PENICILLIN,2.9802337344000005,362.0,322.0,108045.21682000002,0.1660819329,-10.79735516,4.7734793485
Z2,2011,BOTH,40to44,BETA-L-SENSITIVE-PENICILLIN,15.586067108,1864.0,1684.0,108045.21682000002,0.37980921570000004,-5.812643037000001,17.793762501
Z2,2011,BOTH,40to44,CARBAPENEMS,0.0555323056,42.0,6.0,108045.21682000002,0.0226709688,0.9620545606,0.0337215967
Z2,2011,BOTH,40to44,COMBINATION PENICILLIN,13.337008731000001,1619.0,1441.0,108045.21682000002,0.35133906810000004,-17.00415969,19.31123435
Z2,2011,BOTH,40to44,COMBINATION SULFONAMIDES & TRIMETHORPIM,13.790522560000001,2454.0,1490.0,108045.21682000002,0.35726262830000005,-7.54512548,16.486113919
Z2,2011,BOTH,40to44,FIRST-G-CEPHALOSPORINS,35.707272507000006,4759.0,3858.0,108045.21682000002,0.5748778377,-6.055146711,39.188242155000005
Z2,2011,BOTH,40to44,FLUOROQUINOLONES,50.117905813,6927.0,5415.0,108045.21682000002,0.6810730335000001,-14.666513440000001,60.106872613
Z2,2011,BOTH,40to44,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,108045.21682000002,0.0185100833,0.0,0.0
Z2,2011,BOTH,40to44,GLYCOPEPTIDE ANTIBACTERIALS,0.2684061438,77.0,29.0,108045.21682000002,0.0498417696,2.6788727234,0.13488638660000002
Z2,2011,BOTH,40to44,IMIDAZOLE DERIVATIVES,0.38872613930000005,46.0,42.0,108045.21682000002,0.0599817455,-0.577963189,0.4233933802
Z2,2011,BOTH,40to44,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,108045.21682000002,0.0185100833,0.0,0.0
Z2,2011,BOTH,40to44,LINCOSAMIDES,13.522116416,1833.0,1461.0,108045.21682000002,0.3537688278000001,-22.761224620000004,21.57432817
Z2,2011,BOTH,40to44,MACROLIDES,88.722113597,12025.0,9586.0,108045.21682000002,0.9061772754,1.2658969926,87.574986509
Z2,2011,BOTH,40to44,MONOBACTAMS,0.0,0.0,0.0,108045.21682000002,0.0185100833,0.0,0.0
Z2,2011,BOTH,40to44,NITROFURAN DERIVATIVES,14.928934825,2122.0,1613.0,108045.21682000002,0.37171632800000004,2.211543668,14.106867933000002
Z2,2011,BOTH,40to44,OTHER AMINOGLYCOSIDES,0.0832984584,47.0,9.0,108045.21682000002,0.0277661528,0.9758570990000001,0.0562026611
Z2,2011,BOTH,40to44,OTHER ANTIBACTERIALS,0.0555323056,8.0,6.0,108045.21682000002,0.0226709688,1.1273251364,0.0299747526
Z2,2011,BOTH,40to44,OTHER CEPHALOSPORINS,0.0,0.0,0.0,108045.21682000002,0.0185100833,0.0,0.0
Z2,2011,BOTH,40to44,SECOND-G-CEPHALOSPORINS,12.226362619000001,1496.0,1321.0,108045.21682000002,0.33639215840000003,-0.8452924150000001,12.510712358
Z2,2011,BOTH,40to44,STEROID ANTIBACTERIALS,0.0,0.0,0.0,108045.21682000002,0.0185100833,0.0,0.0
Z2,2011,BOTH,40to44,STREPTOMYCIN,0.0,0.0,0.0,108045.21682000002,0.0185100833,0.0,0.0
Z2,2011,BOTH,40to44,TETRACYCLINES,17.52044242,3330.0,1893.0,108045.21682000002,0.40268899560000004,-7.350107188000001,20.480249701
Z2,2011,BOTH,40to44,THIRD-G-CEPHALOSPORINS,1.7677783953000001,265.0,191.0,108045.21682000002,0.1279119555,-6.977306328,2.6602592916
Z2,2011,BOTH,40to44,TRIMETHOPRIM AND DERIVATIVES,0.2128738382,31.0,23.0,108045.21682000002,0.0443872636,-0.522161911,0.23605117660000002
Z2,2011,F,40to44,ANY ANTIMICROBIALS,321.70793927000005,30551.0,16807.0,52243.037701,2.4815137088000006,-10.229611750000002,347.09286106
Z2,2011,F,40to44,BETA-L-PENICILLIN,102.214577,6810.0,5340.0,52243.037701,1.3987567883,-1.2859704240000003,104.01333686
Z2,2011,F,40to44,BETA-L-RESISTANT-PENICILLIN,2.9477612095000003,162.0,154.0,52243.037701,0.2375373675,-7.461477836,4.7201410123
Z2,2011,F,40to44,BETA-L-SENSITIVE-PENICILLIN,17.476012885000003,989.0,913.0,52243.037701,0.5783716106,-4.9704359060000005,20.350771905000002
Z2,2011,F,40to44,COMBINATION PENICILLIN,14.509110369,846.0,758.0,52243.037701,0.5269946199,-13.962755470000001,21.867407378
Z2,2011,F,40to44,COMBINATION SULFONAMIDES & TRIMETHORPIM,19.830393591,1434.0,1036.0,52243.037701,0.6161003513000001,-8.794820268,25.248885448000003
Z2,2011,F,40to44,FIRST-G-CEPHALOSPORINS,37.440395622,2393.0,1956.0,52243.037701,0.8465566078000001,-4.72059645,41.43664773900001
Z2,2011,F,40to44,FLUOROQUINOLONES,67.56881214,4567.0,3530.0,52243.037701,1.1372578189,-14.171779130000001,83.685778767
Z2,2011,F,40to44,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,52243.037701,0.0382796822,0.0,0.0
Z2,2011,F,40to44,GLYCOPEPTIDE ANTIBACTERIALS,0.17227175900000002,18.0,9.0,52243.037701,0.0574239197,1.1134846623,0.1083311052
Z2,2011,F,40to44,IMIDAZOLE DERIVATIVES,0.6316631163,37.0,33.0,52243.037701,0.1099584346,-0.448126234,0.6809383755000001
Z2,2011,F,40to44,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,52243.037701,0.0382796822,0.0,0.0
Z2,2011,F,40to44,LINCOSAMIDES,16.116980119,1074.0,842.0,52243.037701,0.5554278146,-17.08205844,25.604830508000003
Z2,2011,F,40to44,MACROLIDES,104.64552294,7002.0,5467.0,52243.037701,1.415292208,-1.6582577840000001,106.99244226
Z2,2011,F,40to44,MONOBACTAMS,0.0,0.0,0.0,52243.037701,0.0382796822,0.0,0.0
Z2,2011,F,40to44,NITROFURAN DERIVATIVES,29.726449080000002,2053.0,1553.0,52243.037701,0.7543229246,2.3865610974000004,27.926211333
Z2,2011,F,40to44,OTHER AMINOGLYCOSIDES,0.1339891459,37.0,7.0,52243.037701,0.0506431369,1.1178175066,0.0773793609
Z2,2011,F,40to44,OTHER CEPHALOSPORINS,0.0,0.0,0.0,52243.037701,0.0382796822,0.0,0.0
Z2,2011,F,40to44,POLYMYXINS,0.0,0.0,0.0,52243.037701,0.0382796822,0.0,0.0
Z2,2011,F,40to44,SECOND-G-CEPHALOSPORINS,14.509110369,866.0,758.0,52243.037701,0.5269946199,-1.687649946,15.398492811
Z2,2011,F,40to44,STEROID ANTIBACTERIALS,0.0,0.0,0.0,52243.037701,0.0382796822,0.0,0.0
Z2,2011,F,40to44,STREPTOMYCIN,0.0,0.0,0.0,52243.037701,0.0382796822,0.0,0.0
Z2,2011,F,40to44,TETRACYCLINES,23.696937515000002,2097.0,1238.0,52243.037701,0.6734911621,-7.635364153,28.839287791
Z2,2011,F,40to44,THIRD-G-CEPHALOSPORINS,1.8758480424000001,131.0,98.0,52243.037701,0.18948926729999999,-8.721606432000002,3.5284988551
Z2,2011,F,40to44,TRIMETHOPRIM AND DERIVATIVES,0.4211087442,30.0,22.0,52243.037701,0.0897806859,0.12249997380000001,0.4101106125
Z2,2011,M,40to44,ANY ANTIMICROBIALS,223.07372574,20852.0,12448.0,55802.17911600001,1.999395135,-4.484030112,232.03907373
Z2,2011,M,40to44,BETA-L-PENICILLIN,75.032912089,5276.0,4187.0,55802.17911600001,1.1595789466000002,1.0077945788,73.86429471299999
Z2,2011,M,40to44,BETA-L-RESISTANT-PENICILLIN,3.0106351161,200.0,168.0,55802.17911600001,0.232275542,-7.805033364000001,4.8235534706
